code_bytes,code_files,language,languages,marker_hits,py_files,reason,repo,repo_url,size_kb,stars,violations,vuln_count_bare_except,vuln_count_debug,vuln_count_insecure_hash,vuln_count_no_exec_shell,vuln_count_no_hardcoded,vuln_count_no_network,vuln_count_sql
4418754,593,,"{""Python"": 552, ""Shell"": 41}",CLAUDE.md;AGENTS.md,552,CLAUDE.md,dp-web4/ai-dna-discovery,https://github.com/dp-web4/ai-dna-discovery,0,0,752,159,0,0,259,0,316,18
19630105,2643,,"{""C/C++"": 1331, ""C++"": 1195, ""C#"": 90, ""Shell"": 19, ""Python"": 7, ""PowerShell"": 1}",CLAUDE.md,7,CLAUDE.md,chainkemists/CkFoundation,https://github.com/chainkemists/CkFoundation,0,0,37,1,0,0,4,0,4,28
2213476,556,,"{""Python"": 483, ""Shell"": 28, ""TypeScript"": 26, ""JavaScript"": 9, ""Go"": 4, ""C#"": 2, ""PowerShell"": 1, ""C++"": 1, ""C/C++"": 1, ""SQL"": 1}",CLAUDE.md;AGENTS.md;agents.md,483,CLAUDE.md,SaminRules/EPC-Gen2-Simulation-progress2,https://github.com/SaminRules/EPC-Gen2-Simulation-progress2,0,0,129,50,0,1,58,7,8,3
29572,6,,"{""Python"": 5, ""Shell"": 1}",CLAUDE.md,5,CLAUDE.md,ch1llay/PSUMachineLearningLabs,https://github.com/ch1llay/PSUMachineLearningLabs,0,0,1,0,0,0,0,0,0,0
15311285,3431,,"{""Java"": 1954, ""TypeScript"": 1158, ""Rust"": 267, ""JavaScript"": 30, ""Python"": 15, ""Shell"": 6, ""PowerShell"": 1}",CLAUDE.md,15,CLAUDE.md,enso-org/enso,https://github.com/enso-org/enso,0,0,547,64,1,0,412,6,33,31
2668011,195,,"{""Python"": 106, ""TypeScript"": 78, ""Shell"": 11}",CLAUDE.md;AGENTS.md,106,CLAUDE.md,paraddox/ZeroCoder,https://github.com/paraddox/ZeroCoder,0,0,163,21,0,0,73,3,37,29
70266,24,,"{""Go"": 23, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,Educentr/go-onlineconf,https://github.com/Educentr/go-onlineconf,0,0,0,0,0,0,0,0,0,0
1456494,218,,"{""TypeScript"": 215, ""JavaScript"": 2, ""Python"": 1}",CLAUDE.md;AGENTS.md,1,CLAUDE.md,t43itha/churchcoin-new,https://github.com/t43itha/churchcoin-new,0,0,15,0,0,0,0,0,14,1
1861627,166,,"{""Python"": 140, ""Shell"": 25, ""JavaScript"": 1}",CLAUDE.md;AGENTS.md,140,CLAUDE.md,JDHayesBC/Awareness,https://github.com/JDHayesBC/Awareness,0,0,793,38,0,0,21,2,705,25
162871,31,,"{""Python"": 31}",CLAUDE.md;AGENTS.md,31,CLAUDE.md,janpereira-dev/clipturbo,https://github.com/janpereira-dev/clipturbo,0,0,4,0,0,0,2,0,0,2
815049,151,,"{""Python"": 98, ""TypeScript"": 49, ""JavaScript"": 3, ""PowerShell"": 1}",none,98,CLAUDE.md,dpraj007/Daytona_hackSprint,https://github.com/dpraj007/Daytona_hackSprint,0,0,101,0,0,0,1,1,90,9
305996,15,,"{""Python"": 15}",CLAUDE.md;AGENTS.md;agents.md,15,CLAUDE.md,diegosvart/grupoebi-ms365-graph-automation,https://github.com/diegosvart/grupoebi-ms365-graph-automation,0,0,193,9,0,0,3,2,172,7
296379,42,,"{""JavaScript"": 22, ""Rust"": 15, ""TypeScript"": 3, ""Python"": 2}",CLAUDE.md,2,CLAUDE.md,decibri/decibri,https://github.com/decibri/decibri,0,0,0,0,0,0,0,0,0,0
59522,11,,"{""Go"": 11}",CLAUDE.md,0,CLAUDE.md,bmcszk/ustawka,https://github.com/bmcszk/ustawka,0,0,2,0,0,0,1,0,0,1
622942,101,,"{""TypeScript"": 63, ""JavaScript"": 34, ""Shell"": 2, ""Python"": 1, ""Swift"": 1}",CLAUDE.md,1,CLAUDE.md,yatharthsameer/Wispr-Flow,https://github.com/yatharthsameer/Wispr-Flow,0,0,44,9,0,0,3,0,17,15
28066775,2529,,"{""TypeScript"": 1261, ""PHP"": 821, ""JavaScript"": 286, ""Shell"": 64, ""Python"": 46, ""PowerShell"": 45, ""SQL"": 6}",CLAUDE.md;AGENTS.md;claude.md,46,CLAUDE.md,coldshalamov/TheRxSpot.com,https://github.com/coldshalamov/TheRxSpot.com,0,0,3185,1401,1,21,702,90,800,170
136082,60,,"{""JavaScript"": 60}",CLAUDE.md,0,CLAUDE.md,patelpratyush/patelpratyush.github.io,https://github.com/patelpratyush/patelpratyush.github.io,0,0,1,0,0,0,0,0,1,0
891632,47,,"{""PHP"": 31, ""JavaScript"": 16}",CLAUDE.md,0,CLAUDE.md,dev-parvej/FlowQ,https://github.com/dev-parvej/FlowQ,0,0,32,2,0,0,1,1,0,28
344217,24,,"{""TypeScript"": 24}",CLAUDE.md,0,CLAUDE.md,kaashif/40k-planner,https://github.com/kaashif/40k-planner,0,0,10,0,0,0,0,0,9,1
641019,40,,"{""JavaScript"": 40}",CLAUDE.md,0,CLAUDE.md,PatrikMana/JellyDownloader,https://github.com/PatrikMana/JellyDownloader,0,0,73,3,0,0,0,0,65,5
717481,92,,"{""JavaScript"": 92}",CLAUDE.md,0,CLAUDE.md,groupsky/game-4,https://github.com/groupsky/game-4,0,0,0,0,0,0,0,0,0,0
1141953,169,,"{""C++"": 124, ""Rust"": 22, ""C/C++"": 11, ""Python"": 5, ""Shell"": 3, ""Swift"": 2, ""C"": 2}",CLAUDE.md,5,CLAUDE.md,pcesar22/domes,https://github.com/pcesar22/domes,0,0,11,0,0,0,0,0,0,11
212303,72,,"{""TypeScript"": 55, ""Go"": 16, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,yamagic/fresh-keeper,https://github.com/yamagic/fresh-keeper,0,0,19,0,0,0,0,17,0,2
78589,15,,"{""JavaScript"": 15}",CLAUDE.md,0,CLAUDE.md,extenda/hiiretail-devkit,https://github.com/extenda/hiiretail-devkit,0,0,23,0,0,0,0,0,21,2
687026,47,,"{""JavaScript"": 31, ""Python"": 16}",CLAUDE.md,16,CLAUDE.md,Rom946/FlipOps,https://github.com/Rom946/FlipOps,0,0,359,8,0,0,1,0,345,5
33410,5,,"{""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,schreinerth-droid/diagonal,https://github.com/schreinerth-droid/diagonal,0,0,0,0,0,0,0,0,0,0
1349040,411,,"{""Java"": 354, ""TypeScript"": 24, ""Shell"": 13, ""Python"": 8, ""Go"": 7, ""SQL"": 5}",CLAUDE.md;AGENTS.md,8,CLAUDE.md,XSWClevo/qqwer-log,https://github.com/XSWClevo/qqwer-log,0,0,21,5,0,0,0,4,1,11
98708,18,,"{""Go"": 16, ""Shell"": 2}",CLAUDE.md,0,CLAUDE.md,peihsinsu/ollamacli,https://github.com/peihsinsu/ollamacli,0,0,5,0,0,0,0,4,0,1
554829,21,,"{""JavaScript"": 21}",CLAUDE.md,0,CLAUDE.md,sackofdump/pcompass,https://github.com/sackofdump/pcompass,0,0,67,17,0,0,1,0,39,10
74346,8,,"{""Python"": 8}",CLAUDE.md,8,CLAUDE.md,joehahn/chicago_crime_forecast,https://github.com/joehahn/chicago_crime_forecast,0,0,1,0,0,0,0,0,1,0
69552,40,,"{""Python"": 24, ""TypeScript"": 15, ""Shell"": 1}",CLAUDE.md;AGENTS.md,24,CLAUDE.md,anselmlong/bonsai,https://github.com/anselmlong/bonsai,0,0,15,0,0,0,1,0,14,0
62656,20,,"{""TypeScript"": 20}",CLAUDE.md,0,CLAUDE.md,liaokaime/video-query,https://github.com/liaokaime/video-query,0,0,2,0,0,0,2,0,0,0
1601495,277,,"{""TypeScript"": 272, ""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,magic-cabinet/tsuriai,https://github.com/magic-cabinet/tsuriai,0,0,2,0,1,0,1,0,0,0
1626963,140,,"{""TypeScript"": 137, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,digtext/digtext.github.io,https://github.com/digtext/digtext.github.io,0,0,15,0,0,0,9,0,6,0
339212,85,,"{""TypeScript"": 83, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,williamneves/xpecialist-control,https://github.com/williamneves/xpecialist-control,0,0,3,0,0,0,0,0,3,0
2686527,333,,"{""Python"": 194, ""JavaScript"": 83, ""TypeScript"": 32, ""Shell"": 19, ""Rust"": 3, ""PowerShell"": 2}",CLAUDE.md;AGENTS.md,194,CLAUDE.md,vumichien/mini-rag,https://github.com/vumichien/mini-rag,0,0,153,27,0,0,89,21,7,7
2672415,290,,"{""JavaScript"": 209, ""Shell"": 28, ""TypeScript"": 20, ""Python"": 17, ""Rust"": 15, ""PowerShell"": 1}",CLAUDE.md;AGENTS.md;agents.md,17,CLAUDE.md,darklegend5/heiba-claude-code,https://github.com/darklegend5/heiba-claude-code,0,0,142,7,0,2,25,6,95,7
135137,39,,"{""Python"": 38, ""SQL"": 1}",CLAUDE.md,38,CLAUDE.md,bonjohen/second-brain,https://github.com/bonjohen/second-brain,0,0,4,0,0,0,0,0,0,4
787111,59,,"{""TypeScript"": 54, ""Python"": 4, ""JavaScript"": 1}",CLAUDE.md,4,CLAUDE.md,octavi42/wingman,https://github.com/octavi42/wingman,0,0,52,0,0,0,5,1,44,2
674849,81,,"{""Python"": 78, ""SQL"": 3}",CLAUDE.md,78,CLAUDE.md,stharrold/clubmaquis,https://github.com/stharrold/clubmaquis,0,0,151,2,0,0,130,3,0,16
123030,25,,"{""TypeScript"": 23, ""Shell"": 2}",CLAUDE.md,0,CLAUDE.md,kevincrabbe/jots,https://github.com/kevincrabbe/jots,0,0,0,0,0,0,0,0,0,0
3192102,668,,"{""TypeScript"": 665, ""Python"": 2, ""Shell"": 1}",CLAUDE.md;AGENTS.md,2,CLAUDE.md,zweien/docx-template-system,https://github.com/zweien/docx-template-system,0,0,247,0,0,0,14,4,222,7
78007,7,,"{""Python"": 6, ""Shell"": 1}",CLAUDE.md,6,CLAUDE.md,kcaylor/faculty_expertise,https://github.com/kcaylor/faculty_expertise,0,0,4,0,0,0,0,0,4,0
143392,11,,"{""PowerShell"": 11}",CLAUDE.md,0,CLAUDE.md,FrankTewksbury/DFW,https://github.com/FrankTewksbury/DFW,0,0,0,0,0,0,0,0,0,0
35999285,1531,,"{""Java"": 1081, ""C#"": 427, ""Shell"": 22, ""C"": 1}",CLAUDE.md,0,CLAUDE.md,ejaku/grgen,https://github.com/ejaku/grgen,0,0,84,6,0,0,26,0,0,52
166799,45,,"{""TypeScript"": 42, ""JavaScript"": 2, ""SQL"": 1}",claude.md,0,CLAUDE.md,UjjwalCodes01/fabricvton,https://github.com/UjjwalCodes01/fabricvton,0,0,7,1,0,0,0,0,6,0
4151771,894,,"{""Python"": 892, ""JavaScript"": 1, ""TypeScript"": 1}",CLAUDE.md,892,CLAUDE.md,seifreed/yaraast,https://github.com/seifreed/yaraast,0,0,50,1,0,0,47,0,0,2
233174,34,,"{""Python"": 29, ""Rust"": 5}",CLAUDE.md,29,CLAUDE.md,thomasht86/httpr,https://github.com/thomasht86/httpr,0,0,11,1,0,0,0,0,9,1
112698,38,,"{""Go"": 22, ""TypeScript"": 16}",CLAUDE.md,0,CLAUDE.md,derek-byte/brief,https://github.com/derek-byte/brief,0,0,16,0,0,0,11,0,1,4
1155885,204,,"{""Kotlin"": 201, ""JavaScript"": 1, ""Shell"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,p-wegner/coding-aider,https://github.com/p-wegner/coding-aider,0,0,13,4,0,0,2,2,0,5
1212162,78,,"{""Python"": 78}",CLAUDE.md;claude.md,78,CLAUDE.md,shuye00123/ProCryptoTrader,https://github.com/shuye00123/ProCryptoTrader,0,0,149,5,0,0,0,0,144,0
443527,90,,"{""Shell"": 54, ""Rust"": 36}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,lwyBZss8924d/ACPLazyBridge,https://github.com/lwyBZss8924d/ACPLazyBridge,0,0,0,0,0,0,0,0,0,0
72045,31,,"{""TypeScript"": 30, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,mister33221/mister33221.github.io,https://github.com/mister33221/mister33221.github.io,0,0,1,0,0,0,1,0,0,0
70141,28,,"{""Go"": 28}",CLAUDE.md,0,CLAUDE.md,TINYT1ME/messybug,https://github.com/TINYT1ME/messybug,0,0,1,0,0,0,0,0,0,1
229193,85,,"{""PHP"": 83, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,Cegem-360/chat,https://github.com/Cegem-360/chat,0,0,3,0,0,3,0,0,0,0
188748,75,,"{""TypeScript"": 56, ""Rust"": 18, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,gab3-dev/api-pj-georef,https://github.com/gab3-dev/api-pj-georef,0,0,3,0,0,0,0,0,0,3
422736,49,,"{""Python"": 49}",CLAUDE.md,49,CLAUDE.md,aebrer/deep-yellow,https://github.com/aebrer/deep-yellow,0,0,2,2,0,0,0,0,0,0
1689611,31,,"{""JavaScript"": 28, ""Python"": 2, ""Shell"": 1}",CLAUDE.md,2,CLAUDE.md,ihsan-sa/ECE-109-Review,https://github.com/ihsan-sa/ECE-109-Review,0,0,231,147,0,0,14,0,56,14
142014,52,,"{""TypeScript"": 51, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,byteflowsivar/nitro-base,https://github.com/byteflowsivar/nitro-base,0,0,1,0,0,0,0,0,1,0
281589,51,,"{""TypeScript"": 37, ""Shell"": 12, ""Python"": 2}",CLAUDE.md;AGENTS.md,2,CLAUDE.md,pleaseai/claude-code-plugins,https://github.com/pleaseai/claude-code-plugins,0,0,17,0,0,0,10,0,4,3
358574,140,,"{""TypeScript"": 108, ""JavaScript"": 30, ""Shell"": 2}",CLAUDE.md,0,CLAUDE.md,joseph101039/taipei-metro-congestion-analysis,https://github.com/joseph101039/taipei-metro-congestion-analysis,0,0,18,0,0,0,2,0,13,3
651135,115,,"{""C#"": 115}",CLAUDE.md,0,CLAUDE.md,Sinoa/SnowRabbit,https://github.com/Sinoa/SnowRabbit,0,0,0,0,0,0,0,0,0,0
2872550,411,,"{""C#"": 411}",CLAUDE.md,0,CLAUDE.md,Fudie-Framework/fuide-firestore,https://github.com/Fudie-Framework/fuide-firestore,0,0,7,0,0,0,0,0,0,7
7632657,1167,,"{""Python"": 859, ""Shell"": 228, ""TypeScript"": 78, ""Java"": 1, ""SQL"": 1}",CLAUDE.md;AGENTS.md,859,CLAUDE.md,harbor-framework/harbor,https://github.com/harbor-framework/harbor,0,0,427,82,0,1,122,14,158,31
48476,7,,"{""Go"": 7}",CLAUDE.md,0,CLAUDE.md,torqio/grpcmock,https://github.com/torqio/grpcmock,0,0,0,0,0,0,0,0,0,0
187300,36,,"{""TypeScript"": 33, ""JavaScript"": 3}",claude.md,0,CLAUDE.md,Zackhsu5566/poker-hand-replay55665612sdfg,https://github.com/Zackhsu5566/poker-hand-replay55665612sdfg,0,0,2,0,0,0,0,0,0,2
159942,25,,"{""TypeScript"": 24, ""JavaScript"": 1}",claude.md,0,CLAUDE.md,jmtrafny/jmtrafny.github.io,https://github.com/jmtrafny/jmtrafny.github.io,0,0,3,0,0,0,0,0,3,0
934903,105,,"{""TypeScript"": 92, ""SQL"": 10, ""JavaScript"": 3}",CLAUDE.md;claude.md,0,CLAUDE.md,Xertox1234/chat_interface,https://github.com/Xertox1234/chat_interface,0,0,65,0,0,0,0,30,30,5
55680,23,,"{""Python"": 23}",none,23,CLAUDE.md,shipstone-labs/min-fhe,https://github.com/shipstone-labs/min-fhe,0,0,1,1,0,0,0,0,0,0
65321,8,,"{""JavaScript"": 8}",CLAUDE.md,0,CLAUDE.md,chu1999tw/project-management-prototype,https://github.com/chu1999tw/project-management-prototype,0,0,1,0,0,0,0,0,1,0
209246,84,,"{""TypeScript"": 73, ""JavaScript"": 6, ""Shell"": 5}",CLAUDE.md,0,CLAUDE.md,cnumr/best-practices-wordpress,https://github.com/cnumr/best-practices-wordpress,0,0,3,0,0,0,1,0,1,1
114355,25,,"{""Go"": 18, ""Python"": 7}",CLAUDE.md,7,CLAUDE.md,engseclabs/graphgrc,https://github.com/engseclabs/graphgrc,0,0,3,0,0,0,0,0,0,3
5697501,428,,"{""Python"": 427, ""JavaScript"": 1}",CLAUDE.md,427,CLAUDE.md,BrianMills2718/autocoder_1006,https://github.com/BrianMills2718/autocoder_1006,0,0,270,36,0,0,17,2,191,19
201252,41,,"{""TypeScript"": 33, ""JavaScript"": 6, ""Shell"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,jakub-k-slys/n8n-nodes-substack,https://github.com/jakub-k-slys/n8n-nodes-substack,0,0,4,1,0,0,0,3,0,0
534330,106,,"{""Kotlin"": 106}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,ably/ably-chat-kotlin,https://github.com/ably/ably-chat-kotlin,0,0,0,0,0,0,0,0,0,0
22081525,4810,,"{""TypeScript"": 4299, ""JavaScript"": 347, ""SQL"": 158, ""Python"": 4, ""Shell"": 2}",CLAUDE.md,4,CLAUDE.md,evgenyvinnik/llm-driven-system-design,https://github.com/evgenyvinnik/llm-driven-system-design,0,0,656,18,1,4,59,84,306,184
825309,105,,"{""Python"": 94, ""Shell"": 11}",CLAUDE.md;AGENTS.md,94,CLAUDE.md,alexj11324/BDI_LLM_Formal_Ver,https://github.com/alexj11324/BDI_LLM_Formal_Ver,0,0,40,3,0,0,2,0,29,6
77613,18,,"{""TypeScript"": 8, ""Python"": 6, ""Shell"": 2, ""JavaScript"": 2}",CLAUDE.md,6,CLAUDE.md,chucklezt/gcp-rag-enterprise,https://github.com/chucklezt/gcp-rag-enterprise,0,0,1,0,0,0,0,0,1,0
192727,99,,"{""Python"": 76, ""TypeScript"": 19, ""JavaScript"": 3, ""Shell"": 1}",CLAUDE.md,76,CLAUDE.md,borkeszmate/system-design-lab,https://github.com/borkeszmate/system-design-lab,0,0,47,0,0,0,0,2,44,1
2228566,171,,"{""Python"": 166, ""Shell"": 4, ""SQL"": 1}",CLAUDE.md;AGENTS.md,166,CLAUDE.md,anibiome/bb-questions-agent-platform-staging,https://github.com/anibiome/bb-questions-agent-platform-staging,0,0,146,4,0,0,3,1,135,3
168441,63,,"{""Go"": 63}",CLAUDE.md,0,CLAUDE.md,saiph-ti/upuai-cli,https://github.com/saiph-ti/upuai-cli,0,0,9,0,0,0,0,0,0,9
621674,59,,"{""Python"": 59}",CLAUDE.md,59,CLAUDE.md,Prohan21/taproot-sdk,https://github.com/Prohan21/taproot-sdk,0,0,210,4,0,0,0,11,181,14
1071914,46,,"{""Python"": 46}",CLAUDE.md,46,CLAUDE.md,kbitz/mind-meld,https://github.com/kbitz/mind-meld,0,0,194,6,0,0,7,0,174,7
12907110,1653,,"{""TypeScript"": 984, ""Rust"": 239, ""JavaScript"": 221, ""Shell"": 141, ""Python"": 25, ""SQL"": 22, ""Go"": 20, ""PowerShell"": 1}",CLAUDE.md,25,CLAUDE.md,QRcode1337/AgenticaForge,https://github.com/QRcode1337/AgenticaForge,0,0,551,77,0,3,217,26,83,145
336300,54,,"{""TypeScript"": 49, ""Shell"": 3, ""JavaScript"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,georg-wuitschik-Roche/zScore-App,https://github.com/georg-wuitschik-Roche/zScore-App,0,0,9,0,0,0,4,0,3,2
1430831,122,,"{""TypeScript"": 106, ""Shell"": 16}",CLAUDE.md;AGENTS.md;claude.md,0,CLAUDE.md,toongri/oh-my-toong-playground,https://github.com/toongri/oh-my-toong-playground,0,0,12,5,0,0,2,0,1,4
20948605,3618,,"{""Python"": 3370, ""Shell"": 248}",CLAUDE.md;AGENTS.md,3370,CLAUDE.md,OscarTsao/LLM_Projects,https://github.com/OscarTsao/LLM_Projects,0,0,733,461,0,0,146,18,39,64
177556,23,,"{""TypeScript"": 23}",CLAUDE.md,0,CLAUDE.md,t3ta/claude-code-mastra,https://github.com/t3ta/claude-code-mastra,0,0,5,4,0,0,1,0,0,0
321593,27,,"{""Rust"": 27}",CLAUDE.md,0,CLAUDE.md,inanna-malick/popup-mcp,https://github.com/inanna-malick/popup-mcp,0,0,0,0,0,0,0,0,0,0
216375,23,,"{""Python"": 18, ""Shell"": 5}",CLAUDE.md,18,CLAUDE.md,BayramAnnakov/claude-reflect,https://github.com/BayramAnnakov/claude-reflect,0,0,5,0,0,0,5,0,0,0
18989,10,,"{""Python"": 9, ""Shell"": 1}",CLAUDE.md,9,CLAUDE.md,techcode-io/ignity,https://github.com/techcode-io/ignity,0,0,16,0,0,0,9,0,4,3
1212342,58,,"{""JavaScript"": 36, ""Shell"": 21, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,Data-Wise/spacemacs-rstats,https://github.com/Data-Wise/spacemacs-rstats,0,0,18,1,0,0,9,0,0,8
440304,56,,"{""Python"": 56}",CLAUDE.md;claude.md,56,CLAUDE.md,kase1111-hash/Prosody-Protocol,https://github.com/kase1111-hash/Prosody-Protocol,0,0,4,4,0,0,0,0,0,0
2778683,315,,"{""Python"": 207, ""TypeScript"": 62, ""Shell"": 26, ""JavaScript"": 20}",CLAUDE.md;AGENTS.md,207,CLAUDE.md,yellowcandle/mv-face-recognition,https://github.com/yellowcandle/mv-face-recognition,0,0,240,25,0,0,69,3,113,30
1901662,271,,"{""TypeScript"": 261, ""SQL"": 6, ""JavaScript"": 3, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,IshemZ/solkant,https://github.com/IshemZ/solkant,0,0,23,0,13,0,4,3,3,0
174250,109,,"{""TypeScript"": 103, ""JavaScript"": 6}",CLAUDE.md,0,CLAUDE.md,stormwings/quake_wallet,https://github.com/stormwings/quake_wallet,0,0,0,0,0,0,0,0,0,0
3633437,411,,"{""TypeScript"": 343, ""PHP"": 39, ""SQL"": 28, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,Felixzink96/UnicornStudio,https://github.com/Felixzink96/UnicornStudio,0,0,112,3,0,2,59,1,41,6
1224871,162,,"{""TypeScript"": 89, ""PHP"": 59, ""JavaScript"": 9, ""Shell"": 5}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,MarceloEyer/djzeneyer,https://github.com/MarceloEyer/djzeneyer,0,0,52,2,0,4,0,0,39,7
106129,30,,"{""TypeScript"": 27, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,spydmobile/house_heating,https://github.com/spydmobile/house_heating,0,0,5,0,0,0,1,0,2,2
2939776,415,,"{""TypeScript"": 359, ""SQL"": 55, ""Shell"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,nechmads/hot-metal,https://github.com/nechmads/hot-metal,0,0,146,0,0,0,6,0,97,43
118757,36,,"{""TypeScript"": 34, ""JavaScript"": 1, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,ogkranthi/kids-activity-finder,https://github.com/ogkranthi/kids-activity-finder,0,0,5,0,0,0,0,0,4,1
58215,31,,"{""TypeScript"": 21, ""Python"": 8, ""JavaScript"": 2}",CLAUDE.md;AGENTS.md,8,CLAUDE.md,oshea00/dbos-dashboard,https://github.com/oshea00/dbos-dashboard,0,0,1,0,0,0,0,0,1,0
159091,62,,"{""Java"": 62}",CLAUDE.md,0,CLAUDE.md,LSY0108/real-time-seat-reservation,https://github.com/LSY0108/real-time-seat-reservation,0,0,6,0,0,0,0,5,0,1
31711,5,,"{""TypeScript"": 4, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,tecnomage/myportifolio_next,https://github.com/tecnomage/myportifolio_next,0,0,0,0,0,0,0,0,0,0
496070,113,,"{""TypeScript"": 110, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,ziontrafficservicos/zion-task-copia,https://github.com/ziontrafficservicos/zion-task-copia,0,0,4,0,0,0,0,0,4,0
317274,32,,"{""TypeScript"": 16, ""Python"": 15, ""JavaScript"": 1}",CLAUDE.md,15,CLAUDE.md,Ishit-Parikh/CareerOS,https://github.com/Ishit-Parikh/CareerOS,0,0,97,0,0,0,0,0,96,1
198448,13,,"{""JavaScript"": 13}",CLAUDE.md,0,CLAUDE.md,fellenbrais1/backgammon_mvp,https://github.com/fellenbrais1/backgammon_mvp,0,0,1,0,0,0,0,1,0,0
69001,20,,"{""C++"": 20}",CLAUDE.md,0,CLAUDE.md,Sugo163/reversi_2,https://github.com/Sugo163/reversi_2,0,0,0,0,0,0,0,0,0,0
1614751,267,,"{""TypeScript"": 239, ""JavaScript"": 21, ""SQL"": 6, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,warzrag/Linktracker,https://github.com/warzrag/Linktracker,0,0,119,3,0,0,0,3,111,2
77305,25,,"{""TypeScript"": 25}",CLAUDE.md,0,CLAUDE.md,jaydenleung128/lachlan-leung-website,https://github.com/jaydenleung128/lachlan-leung-website,0,0,0,0,0,0,0,0,0,0
4405963,304,,"{""PHP"": 273, ""JavaScript"": 31}",CLAUDE.md,0,CLAUDE.md,ash-rain/gravespace,https://github.com/ash-rain/gravespace,0,0,101,0,0,3,38,2,1,57
192460,20,,"{""Python"": 20}",CLAUDE.md,20,CLAUDE.md,sinitsky96/Tello-MCP,https://github.com/sinitsky96/Tello-MCP,0,0,8,5,0,0,0,0,0,3
181201,62,,"{""TypeScript"": 61, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,revoorg/cercle-credit-journey,https://github.com/revoorg/cercle-credit-journey,0,0,1,0,0,0,0,0,1,0
65595,13,,"{""Go"": 8, ""Shell"": 5}",CLAUDE.md,0,CLAUDE.md,avantifellows/link-shortener,https://github.com/avantifellows/link-shortener,0,0,18,0,0,0,17,1,0,0
117182,73,,"{""TypeScript"": 73}",CLAUDE.md,0,CLAUDE.md,MartinSola55/bar-occupation,https://github.com/MartinSola55/bar-occupation,0,0,3,0,0,0,0,1,2,0
615490,75,,"{""TypeScript"": 57, ""Swift"": 12, ""JavaScript"": 5, ""C/C++"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,idvorkin/context-grabber,https://github.com/idvorkin/context-grabber,0,0,7,0,0,0,0,0,0,7
351199,71,,"{""TypeScript"": 70, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,SaxophoneTrom/life-games,https://github.com/SaxophoneTrom/life-games,0,0,10,0,0,0,0,0,9,1
3462494,309,,"{""Python"": 153, ""JavaScript"": 81, ""TypeScript"": 42, ""SQL"": 32, ""Shell"": 1}",CLAUDE.md,153,CLAUDE.md,luizjuniorbjj/xcleaners,https://github.com/luizjuniorbjj/xcleaners,0,0,215,22,0,0,0,5,126,62
31436,5,,"{""Python"": 5}",CLAUDE.md,5,CLAUDE.md,atrawog/mcp-fetch-streamablehttp-server,https://github.com/atrawog/mcp-fetch-streamablehttp-server,0,0,5,0,0,0,0,0,5,0
32757,27,,"{""TypeScript"": 25, ""SQL"": 2}",CLAUDE.md,0,CLAUDE.md,EdOc-PS/sinaliza-backend,https://github.com/EdOc-PS/sinaliza-backend,0,0,6,0,0,0,0,6,0,0
61683,10,,"{""Python"": 9, ""Shell"": 1}",CLAUDE.md,9,CLAUDE.md,zif91/jmagency_fb_bot,https://github.com/zif91/jmagency_fb_bot,0,0,45,0,0,0,0,1,43,1
300551,45,,"{""Python"": 26, ""Shell"": 19}",CLAUDE.md,26,CLAUDE.md,yuriyvnv/TTS-Augmented-ASR,https://github.com/yuriyvnv/TTS-Augmented-ASR,0,0,2,1,0,0,1,0,0,0
26792,7,,"{""TypeScript"": 5, ""JavaScript"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,NickNort/101825hackathon,https://github.com/NickNort/101825hackathon,0,0,1,0,0,0,0,0,1,0
